url1,url,name,adresse,rating,rater,latlong,description,city
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/appartement-sous-le-soleil.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=678&from_sustainable_property_sr=1&from=searchresults,Appartement,"D118 2 RUE JULIEN PY - Résidence Finca Majorca Aigue Marine, 66190 Collioure, France",9.3,70,"['42.52712220,3.07651610']","Cet établissement est à 7 minutes à pied de la plage. Situé à Collioure, à 700 mètres de la plage de Ouille et de celle de Boramar, l'Appartement Sous le Soleil dispose d'une terrasse et de la climatisation. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.  Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la mer. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.  Un service de location de vélos est assuré sur place. La région est prisée pour pratiquer la randonnée.  Vous séjournerez à proximité de la plage de Port Avall, du château royal de Collioure et du casino de Collioure. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 37 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/au-coeur-de-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=54&beach_rating_score=8.1&from=searchresults,Appartement,"6, Rue Rière, 66190 Collioure, France",9.2,64,"['42.52739350,3.08475790']","Situé à Collioure, à 50 mètres de la plage de Boramar et à 150 mètres de celle du Nord, l'établissement Au coeur de Collioure propose une connexion Wi-Fi gratuite et la climatisation. Installé dans un bâtiment datant du XIXe siècle, l'appartement se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée, la plongée avec tuba et la pêche.  Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.  Vous séjournerez à 150 mètres de la plage de Saint-Vincent et à 100 mètres du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/residence-saphir-4sa711.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=73&beach_rating_score=8.1&from=searchresults,Appartement,"residence Saphir Route Imperiale 1b, 66190 Collioure, France",7.9,15,"['42.52434874,3.09014887']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Bel appartement pour 4 personnes - 4SAP22 !  Connectez-vous ou inscrivez-vous  pour économiser.  Situé à 50 mètres de la plage de Balette, à 200 mètres de la plage de Boutigue et à 250 mètres de celle de Port Avall, le Bel appartement pour 4 personnes - 4SAP22 propose un hébergement à Collioure. Cet établissement en bord de mer dispose d'une terrasse et d'un parking privé gratuit.  Cet appartement comprend 2 chambres, une salle de bains, une télévision à écran plat, un coin repas, une kitchenette entièrement équipée et un balcon avec vue sur la mer.  Vous séjournerez à 1,2 km du château royal et à 3,4 km du casino de Collioure. L'aéroport le plus proche est celui L'aéroport de Perpignan-Rivesaltes, à 39 km du Bel appartement pour 4 personnes - 4SAP22. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/appartement-de-charme-a-50m-de-la-plage-de-sable.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=74&beach_rating_score=8.2&from=searchresults,Appartement,"4 Rue Nungesser et Coli, 66190 Collioure, France",8.5,34,"['42.52388210,3.08440230']","Cet établissement est à 1 minute à pied de la plage. Situé à Collioure, à seulement 50 mètres de la plage de Port Avall, l'Appartement de charme à 50m de la plage de sable propose un hébergement en bord de mer avec connexion Wi-Fi gratuite. Offrant une vue sur la mer et la ville, il se trouve à 200 mètres de la plage de Boutigue.  Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.  Vous pourrez pratiquer la pêche dans les environs.  Vous séjournerez à 300 mètres de la plage de Boramar et à 600 mètres du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-suites-de-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=187&beach_rating_score=8.2&from_sustainable_property_sr=1&from=searchresults,Appartements,"16 avenue du Général de Gaulle, 66190 Collioure, France",9.4,190,"['42.52439000,3.08272600']","Cet établissement est à 2 minutes à pied de la plage. Situé à Collioure, à 200 mètres de la plage de Port Avall et à 350 mètres de celle de Boramar, l'établissement Les Suites de Collioure propose une vue sur la ville et une connexion Wi-Fi gratuite.  Les logements comprennent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis.  Vous séjournerez à proximité de la plage de Boutigue, du château royal de Collioure et du casino de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 30 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/madeloc.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=546&beach_rating_score=8.2&from_sustainable_property_sr=1&from=searchresults,Hôtel,"24 Rue Romain Rolland, 66190 Collioure, France",8.8,691,"['42.52876467,3.07865426']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Madeloc Hôtel & Spa !  Connectez-vous ou inscrivez-vous  pour économiser.  Cet établissement est à 10 minutes à pied de la plage. Situé à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage, l'hôtel Madeloc propose une piscine extérieure chauffée ouverte toute l'année, un solarium sur le toit, un jacuzzi et un hammam. Des soins de beauté et des massages sont dispensés sur demande.  Présentant des tons neutres rehaussés d'une couleur vive, les chambres climatisées de l'établissement comprennent une télévision à écran LCD et un minibar. Certaines sont dotées d'une terrasse ou d'un balcon. Les chambres sont aménagées à l'un des trois étages de l'hôtel et sont uniquement accessibles par des escaliers. L'une d’elles est adaptée aux personnes à mobilité réduite.  Chaque matin, l’établissement sert un petit-déjeuner buffet. Vous pourrez déguster ce repas dans le confort de votre chambre. Par ailleurs, le Madeloc est équipé d'une connexion Wi-Fi gratuite dans l'ensemble de son enceinte.  Cet hôtel possède en outre une boutique de souvenirs vendant des produits locaux, des produits de spa et des bijoux.  L'établissement est implanté à seulement 200 mètres de la gare de Collioure et à 5 minutes de la D914. Il se trouve également à 6,5 km d'Argelès-sur-Mer et à 25,5 km de la frontière espagnole. Sur demande et moyennant des frais supplémentaires, un parking privé est disponible sur place. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=161&beach_rating_score=8.1&from=searchresults,Hôtel,"24 Boulevard Camille Pelletan, 66190 Collioure, France",8.2,1116,"['42.52638625,3.08325659']","Cet établissement est à 2 minutes à pied de la plage. Installé à Collioure, à 150 mètres de la plage de Boramar, L’établissement La Frégate vous propose un restaurant, un bar et un salon commun. Doté d’une terrasse, cet hôtel se trouve à proximité de plusieurs attractions prisées, comme la plage de Port d’Avall, à environ 250 mètres, la plage Nord, à 300 mètres, et le château royal de Collioure, qui vous attend à 100 mètres. Cet établissement non-fumeurs est situé à 1,5 km du casino de Collioure.  Le matin, l’hôtel sert un petit-déjeuner continental.  Lors de votre séjour à La Frégate, vous pourrez pratiquer des activités variées à Collioure et dans les environs, comme la randonnée.  L’aéroport le plus proche, celui de Perpignan-Rivesaltes, est accessible à 29 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=239&beach_rating_score=8.1&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Impasse Des Palmiers, 66190 Collioure, France",8.7,747,"['42.52616733,3.08235571']","Cet établissement est à 3 minutes à pied de la plage. Situé à 250 mètres de la plage et du port de Collioure, l’Hôtel La Casa Pairal propose un jardin fleuri exotique et une piscine extérieure chauffée. Il occupe un bâtiment catalan du XIXe siècle au cœur du vieux quartier de Collioure.  Les chambres à la décoration traditionnelle de l’Hôtel La Casa Pairal sont climatisées. Elles possèdent toutes une télévision par satellite à écran plat, un minibar et une connexion Wi-Fi gratuite. Certaines offrent une vue sur la ville, la cour de l’hôtel et sa fontaine, ou la place du village.  A l’Hôtel La Casa Pairal, un petit-déjeuner buffet pourra vous être servi tous les jours dans la salle prévue à cet effet ou dans votre chambre sur demande. Vous pourrez également prendre un verre dans le jardin de l’hôtel.  La réception est ouverte 24h/24. Des journaux gratuits et un coffre-fort sont également disponibles.  La gare de Collioure se trouve à 500 mètres. Vous séjournerez à 23 km de la frontière espagnole. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/mediterranee-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=405&beach_rating_score=8.1&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Avenue Aristide Maillol, 66190 Collioure, France",7.8,828,"['42.52708254,3.08026291']","Cet établissement est à 5 minutes à pied de la plage. Doté d'un jardin de style méditerranéen et d'une terrasse, l'Hotel Méditerranée se trouve à Collioure, à 5 minutes de marche de la plage la plus proche. Une connexion Wi-Fi gratuite et un parking privé sont mis à votre disposition sur place.  Toutes les chambres sont climatisées et pourvues d'un balcon et d'une télévision par satellite à écran plat. Elles possèdent également un réfrigérateur, un téléphone et un coffre-fort. Chaque chambre dispose d'une salle de bains avec une baignoire ou une douche.  Un petit-déjeuner buffet est servi tous les matins, et vous pourrez le déguster sur la terrasse par beau temps.  L'établissement propose une bagagerie.  Argèles-sur-Mer se situe à 7,3 km et la frontière espagnole est à 26 km. L'aéroport de Perpignan-Rivesaltes est le plus proche, à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d7cc53d510ee01eb&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=100&beach_rating_score=8.1&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Route de Port-Vendres, 66190 Collioure, France",9.1,431,"['42.52534777,3.09032446']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Roches Brunes !  Connectez-vous  pour économiser.  Situé à Collioure, à 100 mètres de la plage de Balette, l'établissement Les Roches Brunes propose un restaurant, un parking privé gratuit, un bar et un jardin. Il propose des chambres familiales et une terrasse. Vous pourrez profiter d'une vue sur la mer.  Les chambres climatisées comprennent une télévision à écran plat et une salle de bains privative pourvue d'une douche. Certaines s'ouvrent sur un balcon. Elles comprennent également un coffre-fort.  Un petit-déjeuner buffet et continental est servi tous les matins sur place.  Vous séjournerez à proximité des plages de Boutigue, de Saint-Vincent et du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 30 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/le-mas-de-cocagne-les-saintes-maries-de-la-mer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=961&from_sustainable_property_sr=1&from=searchresults,Hôtel,"route d'Arles, 13460 Les Saintes-Maries-de-la-Mer, France",8.6,331,"['43.45831608,4.42523181']","Cet établissement est à 12 minutes à pied de la plage. Le Mas de Cocagne dispose d'une piscine extérieure chauffée ouverte en saison et d'un jardin. Cet hôtel est situé à l'entrée des Saintes-Maries-de-la-Mer, à seulement 800 mètres des plages de sable fin et du centre-ville.  Les chambres et les suites du Mas de Cocagne présentent un style à la fois contemporain et traditionnel de Camargue. Elles sont équipées de la climatisation et d'une connexion Wi-Fi gratuite. Chacune possède une salle de bains privative et offre une vue sur les jardins, les marais ou la piscine.  Un petit-déjeuner buffet est servi chaque matin au bord de la piscine. Vous aurez la possibilité de vous détendre dans le jacuzzi ouvert en saison ou avec un choix de massages sur place, sur réservation uniquement.  Vous pourrez visiter le village historique des Saintes-Maries-de-la-Mer et son église fortifiée. Enfin, différentes activités de plein air vous attendent également aux abords du Mas de Cocagne, notamment l'équitation, le vélo et des excursions en bateau. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/oh-campings-la-brise.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=319&from=searchresults,Camping,"BP 74 Rue Marcel Carrière, 13460 Les Saintes-Maries-de-la-Mer, France",7.7,473,"['43.45580100,4.43629500']","Cet établissement est à 1 minute à pied de la plage. Situé aux Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur, à proximité des plages Amphora et Est, Le Oh! Campings La Brise propose des hébergements avec un parking privé gratuit.  Tous comprennent un coin repas ainsi qu'une kitchenette équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson.  Le camping possède une aire de jeux pour enfants.  Vous pourrez profiter du parc aquatique ou de la piscine extérieure et du jardin de l'Oh! Campings La Brise.  Vous séjournerez à moins de 1 km de la plage d'Arenas et à 15 minutes à pied de l'église des Saintes-Maries. L'aéroport de Nîmes-Alès-Camargue-Cévennes, le plus proche, est implanté à 56 km. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/ha-tel-les-arcades.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=190&from=searchresults,Hôtel,"5, rue Paul Hermann, 13460 Les Saintes-Maries-de-la-Mer, France",8.5,419,"['43.45262780,4.43076655']","Cet établissement est à 2 minutes à pied de la plage. L'Hôtel 2 étoiles Les Arcades propose une connexion Wi-Fi gratuite dans tout l'établissement à seulement 100 mètres de la plage la plus proche et à 400 mètres de l'église de Saintes-Maries-de-la-Mer. Il se trouve à 35 minutes en voiture d'Arles et à proximité d'un centre de thalassothérapie.  Les chambres de l'Hôtel Les Arcades sont équipées d'un bureau, d'une moustiquaire et d'une télévision par câble à écran LCD avec chaînes Canal+, Canal+ Sport, RAI1 et RTL. Toutes comprennent une salle de bains privative, avec articles de toilette gratuits et sèche-cheveux. Certaines sont climatisées.  Lors de votre séjour, un petit-déjeuner buffet est proposé tous les matins dans la salle prévue à cet effet. Le bar sert une sélection de boissons sans alcool que vous pourrez apprécier sur la terrasse.  Le Grau-du-Roi vous attend à 45 minutes de route des Arcades, et Nîmes est à 45 km. Vous aurez l'occasion de découvrir le littoral et le parc naturel régional de Camargue. Vous pourrez gratuitement utiliser un parking public situé à 50 mètres. Vous pourrez aussi vous garer devant l'hôtel le temps de sortir vos bagages de la voiture. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/auberge-cavaliere-saintes-maries-de-la-mer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=1752&from_sustainable_property_sr=1&from=searchresults,Hôtel,"D 570 Route D'Arles, 13460 Les Saintes-Maries-de-la-Mer, France",7.4,386,"['43.46542981,4.41963136']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Auberge Cavaliere du Pont des Bannes !  Connectez-vous  pour économiser.  Située dans un environnement naturel et paisible à Saintes-Maries-de-la-Mer, l'Auberge Cavaliere du Pont des Bannes propose des chambres confortables, 2 piscines extérieures, un spa avec sauna et jacuzzi ainsi qu'un court de tennis et un centre équestre. Vous bénéficierez gratuitement d'une connexion Wi-Fi.  Les chambres sont équipées d'une terrasse privée offrant une vue les environs. Elles comprennent également une salle de bains privative, une télévision et un minibar. L'établissement est entièrement et strictement non-fumeurs.  Tous les matins, vous pourrez déguster un petit-déjeuner buffet composé d'une large sélection de pains et de petits pains faits maison, de gâteaux, de fromages, de charcuterie, de saumon, d'œufs, de champignons, de saucisses, de jus de fruits, de café, de thé, de yaourt et de fruits frais.  L'Auberge Cavaliere du Pont des Bannes comporte également un bar et 2 restaurants, dont l'un est un restaurant gastronomique servant des plats provençaux traditionnels.  Vous pourrez jouer au ping-pong et au tennis sur place. Lors de votre séjour, vous pourrez pratiquer l'équitation et le VTT et faire une excursion en véhicule 4x4 dans les environs. Les enfants pourront profiter d'un club de poney. Un parking sécurisé est accessible sans frais la nuit. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/bastide-blanche-saintes-maries-de-la-mer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=263&from_sustainable_property_sr=1&from=searchresults,Hôtel,"1 bis rue Camille Pelletan, 13460 Les Saintes-Maries-de-la-Mer, France",8.0,390,"['43.45334531,4.43066597']","Cet établissement est à 4 minutes à pied de la plage. Le Vila De La Mar & Spa est un petit hôtel décoré dans un style moderne situé dans le centre des Saintes-Maries-de-la-Mer, à 100 mètres de la plage. Cet établissement comprend une piscine extérieure chauffée couverte en hiver, et un spa avec un hammam et un bain à remous.  Toutes les chambres sont climatisées et équipées d’une terrasse privée, d'un minibar et d'une grande télévision par câble à écran plat.  Vous pourrez profiter d'un restaurant avec une terrasse donnant sur la piscine. Certains week-ends, un dîner animé par les guitaristes et chanteurs tsiganes peut être organisé sur demande et moyennant un supplément. Un petit-déjeuner continental, que vous pourrez déguster dans votre chambre, est également proposé moyennant des frais supplémentaires.  La région offre un cadre idéal pour pratiquer la planche à voile, l’équitation et les excursions en bateau. Donnant sur la mer Méditerranée, la Vila De La Mar & Spa est entourée par le parc naturel régional de Camargue. Vous pourrez participer à des balades en 4x4, en vélo ou en calèche.  L’établissement se situe à moins de 60 km de Nîmes et de l’aéroport de Nîmes-Garons, et à 120 km de l’aéroport de Marseille-Provence. La gare d’Arles se trouve à 36 km. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/mangio-fango.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=1143&from=searchresults,Hôtel,"Route d'Arles D570, 13460 Les Saintes-Maries-de-la-Mer, France",8.7,354,"['43.45978795,4.42328453']","Cet établissement est à 15 minutes à pied de la plage. Le Mangio Fango Hotel et Spa est un établissement 4 étoiles situé aux Saintes-Maries-de-la-Mer. Il possède un jardin, une terrasse et un bar. Bénéficiant également d'une piscine extérieure, il se trouve à proximité d'attractions telles que l'église de Notre-Dame-de-la-Mer. Par ailleurs, vous profiterez d'un restaurant sur place.  Les chambres du Mangio Fango Hotel et Spa sont dotées d'une bouilloire, d'une télévision à écran plat, de la climatisation et d'une salle de bains privative avec un sèche-cheveux. Certaines possèdent un balcon.  L'établissement sert un petit-déjeuner buffet. En outre, le restaurant de l'hôtel est fermé tous les mardis et mercredis ( et fermé uniquement les mercredis pendant les vacances scolaires). Les jours de fermetures du restaurant peuvent être modifiés.  Les réservations pour les diners doivent être faites à l'avance et sous réserve de la disponibilité du restaurant.  Enfin, l'aéroport de Nîmes-Garons est le plus proche, implanté à 33 km du Mangio Fango Hotel et Spa. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/lou-marques.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=512&from_sustainable_property_sr=1&from=searchresults,Hôtel,"6 Rue du Vibre, 13460 Les Saintes-Maries-de-la-Mer, France",8.5,486,"['43.45512494,4.42874014']","Cet établissement est à 7 minutes à pied de la plage. Le Lou Marquès est situé aux Saintes-Maries-de-la-Mer, dans le parc naturel régional de Camargue.  Il propose une connexion Wi-Fi gratuite et une terrasse bien exposée. Il se trouve à seulement 400 mètres des plages.  Toutes les chambres climatisées du Lou Marquès sont équipées d'une télévision à écran LCD et d'un téléphone. Elles disposent toutes d'une salle de bains privative avec douche et certaines possèdent également une terrasse privée.  Vous pourrez prendre votre petit-déjeuner dans le salon commun ou sur la terrasse. La réception pourra vous renseigner sur les restaurants les plus proches.  Un parking public gratuit est disponible sur place et l'hôtel se trouve à 5 minutes en voiture du parc ornithologique du Pont de Gau. Arles est accessible en 30 minutes de route. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/clamador.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=2317&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Route De l'Amaree, 13460 Les Saintes-Maries-de-la-Mer, France",8.1,822,"['43.46821258,4.39563230']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Clamador !  Connectez-vous ou inscrivez-vous  pour économiser.  Cet établissement est à 18 minutes à pied de la plage. Le Clamador est un hôtel situé à 2 km de Saintes-Marie-de-la-Mer et à seulement 1 km de la plage. Vous pourrez profiter d'un mini-golf sur place.  Ses chambres climatisées disposent d'une télévision à écran plat et d'un téléphone.  Installé au calme dans un environnement naturel, l'hôtel possède une piscine extérieure. Vous pourrez également pique-niquer au bord de la piscine et profiter du barbecue dans le jardin. Il comporte également un bar.  Situé entre le Rhône et les étangs, cet établissement est facilement accessible par la route D38. Enfin, vous bénéficierez d'un parking privé gratuit. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/camille.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=23&from_sustainable_property_sr=1&from=searchresults,Hôtel,"13, Avenue de la plage, 13460 Les Saintes-Maries-de-la-Mer, France",7.9,852,"['43.45039148,4.42991227']","Cet établissement est à 1 minute à pied de la plage. Doté d'une terrasse, l'Hotel Camille est un établissement climatisé situé en front de mer aux Saintes-Maries-de-la-Mer, à 35 km d'Arles. Il propose des chambres modernes avec une connexion Wi-Fi gratuite et une télévision à écran LCD.  Toutes les chambres bénéficient d'une salle de bains privative avec un sèche-cheveux et des articles de toilette gratuits. Certaines sont climatisées, disposent d'une terrasse ou offrent une vue sur la mer.  Un petit-déjeuner buffet est servi chaque matin à l'Hôtel Camille. Vous pourrez également prendre un verre au bar de l'hôtel.  La région propose des activités variées telles que l'équitation et le tennis. Un parking public gratuit est disponible à proximité et la propriété dispose d'un garage pour motos et vélos que vous pourrez utiliser gratuitement. ",saintes-maries
https://www.booking.com/searchresults.fr.html?ss=saintes-maries&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-tramontane.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=465d53d54fd201c5&srepoch=1661082924&from_beach_sr=1&beach_sr_walking_distance=2479&from_sustainable_property_sr=1&from=searchresults,Hôtel,"94 Chemin Bas de Dromar, 13460 Les Saintes-Maries-de-la-Mer, France",9.0,1258,"['43.47260109,4.41012025']","L'établissement La Tramontane vous accueille aux Saintes-Maries-de-la-Mer, au cœur de la Camargue. Il propose des chambres toutes décorées différemment donnant accès à la piscine extérieure, au jardin et à l'étang privé.  Insonorisées et climatisées, elles disposent d'une télévision et d'une connexion Wi-Fi gratuite. Décorées dans un style typiquement provençal, elles jouissent d'une terrasse privée donnant sur le jardin et la piscine.  Une cuisine traditionnelle est servie dans la salle à manger, qui offre également une vue sur le jardin. Vous pourrez profiter de spectacles musicaux, notamment de soirées à thème organisées tous les samedis soirs.  Un parking privé sécurisé est disponible gratuitement sur place. ",saintes-maries
